Spain, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 06/05/2016
Year   Age   Cohort      ASFR
1990   30     1960    0.10197
1990   30     1959    0.09834
1990   31     1959    0.08866
1990   31     1958    0.08434
1990   32     1958    0.07637
1990   32     1957    0.07209
1990   33     1957    0.06324
1990   33     1956    0.05925
1990   34     1956    0.05174
1990   34     1955    0.04855
1990   35     1955    0.04304
1990   35     1954    0.04023
1990   36     1954    0.03470
1990   36     1953    0.03216
1990   37     1953    0.02738
1990   37     1952    0.02529
1990   38     1952    0.02159
1990   38     1951    0.01970
1990   39     1951    0.01604
1990   39     1950    0.01443
1990   40     1950    0.01154
1990   40     1949    0.01038
1990   41     1949    0.00852
1990   41     1948    0.00742
1990   42     1948    0.00525
1990   42     1947    0.00457
1990   43     1947    0.00363
1990   43     1946    0.00309
1990   44     1946    0.00209
1990   44     1945    0.00172
1990   45     1945    0.00114
1990   45     1944    0.00091
1990   46     1944    0.00056
1990   46     1943    0.00043
1990   47     1943    0.00025
1990   47     1942    0.00020
1990   48     1942    0.00013
1990   48     1941    0.00011
1990   49     1941    0.00010
1990   49     1940    0.00009
1990   50     1940    0.00006
1990   50     1939    0.00005
1990   51     1939    0.00004
1990   51     1938    0.00003
1990   52     1938    0.00001
1990   52     1937    0.00001
1990   53     1937    0.00002
1990   53     1936    0.00002
1990   54     1936    0.00002
1990   54     1935    0.00002
1990   55       .    0.00003
1991   12       .    0.00001
1991   13     1978    0.00007
1991   13     1977    0.00011
1991   14     1977    0.00029
1991   14     1976    0.00046
1991   15     1976    0.00130
1991   15     1975    0.00202
1991   16     1975    0.00392
1991   16     1974    0.00526
1991   17     1974    0.00878
1991   17     1973    0.01083
1991   18     1973    0.01497
1991   18     1972    0.01713
1991   19     1972    0.02126
1991   19     1971    0.02334
1991   20     1971    0.02745
1991   20     1970    0.02957
1991   21     1970    0.03393
1991   21     1969    0.03644
1991   22     1969    0.04250
1991   22     1968    0.04574
1991   23     1968    0.05284
1991   23     1967    0.05662
1991   24     1967    0.06447
1991   24     1966    0.06892
1991   25     1966    0.07917
1991   25     1965    0.08404
1991   26     1965    0.09301
1991   26     1964    0.09678
1991   27     1964    0.10206
1991   27     1963    0.10413
1991   28     1963    0.10654
1991   28     1962    0.10724
1991   29     1962    0.10741
1991   29     1961    0.10662
1991   30     1961    0.10381
1991   30     1960    0.10052
1991   31     1960    0.09068
1991   31     1959    0.08617
1991   32     1959    0.07741
1991   32     1958    0.07320
1991   33     1958    0.06515
1991   33     1957    0.06140
1991   34     1957    0.05443
1991   34     1956    0.05093
1991   35     1956    0.04413
1991   35     1955    0.04078
1991   36     1955    0.03415
1991   36     1954    0.03160
1991   37     1954    0.02757
1991   37     1953    0.02536
1991   38     1953    0.02093
1991   38     1952    0.01906
1991   39     1952    0.01572
1991   39     1951    0.01428
1991   40     1951    0.01177
1991   40     1950    0.01056
1991   41     1950    0.00834
1991   41     1949    0.00729
1991   42     1949    0.00537
1991   42     1948    0.00462
1991   43     1948    0.00344
1991   43     1947    0.00283
1991   44     1947    0.00175
1991   44     1946    0.00144
1991   45     1946    0.00105
1991   45     1945    0.00084
1991   46     1945    0.00050
1991   46     1944    0.00039
1991   47     1944    0.00023
1991   47     1943    0.00018
1991   48     1943    0.00010
1991   48     1942    0.00009
1991   49     1942    0.00008
1991   49     1941    0.00007
1991   50     1941    0.00005
1991   50     1940    0.00005
1991   51     1940    0.00004
1991   51     1939    0.00003
1991   52     1939    0.00004
1991   52     1938    0.00004
1991   53     1938    0.00002
1991   53     1937    0.00002
1991   54     1937    0.00000
1991   54     1936    0.00000
1991   55       .    0.00001
1992   12       .    0.00003
1992   13     1979    0.00007
1992   13     1978    0.00008
1992   14     1978    0.00027
1992   14     1977    0.00045
1992   15     1977    0.00127
1992   15     1976    0.00195
1992   16     1976    0.00359
1992   16     1975    0.00474
1992   17     1975    0.00808
1992   17     1974    0.00995
1992   18     1974    0.01322
1992   18     1973    0.01507
1992   19     1973    0.01941
1992   19     1972    0.02139
1992   20     1972    0.02435
1992   20     1971    0.02617
1992   21     1971    0.03079
1992   21     1970    0.03323
1992   22     1970    0.03863
1992   22     1969    0.04151
1992   23     1969    0.04757
1992   23     1968    0.05121
1992   24     1968    0.06019
1992   24     1967    0.06480
1992   25     1967    0.07414
1992   25     1966    0.07892
1992   26     1966    0.08844
1992   26     1965    0.09266
1992   27     1965    0.09921
1992   27     1964    0.10221
1992   28     1964    0.10733
1992   28     1963    0.10870
1992   29     1963    0.10871
1992   29     1962    0.10805
1992   30     1962    0.10543
1992   30     1961    0.10254
1992   31     1961    0.09392
1992   31     1960    0.08990
1992   32     1960    0.08219
1992   32     1959    0.07775
1992   33     1959    0.06811
1992   33     1958    0.06398
1992   34     1958    0.05664
1992   34     1957    0.05306
1992   35     1957    0.04627
1992   35     1956    0.04286
1992   36     1956    0.03615
1992   36     1955    0.03319
1992   37     1955    0.02785
1992   37     1954    0.02545
1992   38     1954    0.02104
1992   38     1953    0.01924
1992   39     1953    0.01618
1992   39     1952    0.01470
1992   40     1952    0.01195
1992   40     1951    0.01056
1992   41     1951    0.00795
1992   41     1950    0.00684
1992   42     1950    0.00493
1992   42     1949    0.00425
1992   43     1949    0.00322
1992   43     1948    0.00268
1992   44     1948    0.00174
1992   44     1947    0.00141
1992   45     1947    0.00093
1992   45     1946    0.00073
1992   46     1946    0.00043
1992   46     1945    0.00035
1992   47     1945    0.00025
1992   47     1944    0.00019
1992   48     1944    0.00007
1992   48     1943    0.00006
1992   49     1943    0.00006
1992   49     1942    0.00006
1992   50     1942    0.00007
1992   50     1941    0.00006
1992   51     1941    0.00003
1992   51     1940    0.00002
1992   52     1940    0.00002
1992   52     1939    0.00002
1992   53     1939    0.00001
1992   53     1938    0.00001
1992   54     1938    0.00001
1992   54     1937    0.00001
1992   55       .    0.00001
1993   12       .    0.00001
1993   13     1980    0.00005
1993   13     1979    0.00008
1993   14     1979    0.00026
1993   14     1978    0.00044
1993   15     1978    0.00110
1993   15     1977    0.00164
1993   16     1977    0.00328
1993   16     1976    0.00439
1993   17     1976    0.00702
1993   17     1975    0.00857
1993   18     1975    0.01194
1993   18     1974    0.01376
1993   19     1974    0.01767
1993   19     1973    0.01937
1993   20     1973    0.02153
1993   20     1972    0.02291
1993   21     1972    0.02661
1993   21     1971    0.02852
1993   22     1971    0.03258
1993   22     1970    0.03517
1993   23     1970    0.04213
1993   23     1969    0.04584
1993   24     1969    0.05385
1993   24     1968    0.05822
1993   25     1968    0.06759
1993   25     1967    0.07232
1993   26     1967    0.08157
1993   26     1966    0.08575
1993   27     1966    0.09224
1993   27     1965    0.09555
1993   28     1965    0.10191
1993   28     1964    0.10427
1993   29     1964    0.10728
1993   29     1963    0.10746
1993   30     1963    0.10518
1993   30     1962    0.10260
1993   31     1962    0.09467
1993   31     1961    0.09067
1993   32     1961    0.08236
1993   32     1960    0.07826
1993   33     1960    0.07041
1993   33     1959    0.06600
1993   34     1959    0.05649
1993   34     1958    0.05279
1993   35     1958    0.04682
1993   35     1957    0.04354
1993   36     1957    0.03695
1993   36     1956    0.03373
1993   37     1956    0.02747
1993   37     1955    0.02504
1993   38     1955    0.02096
1993   38     1954    0.01925
1993   39     1954    0.01645
1993   39     1953    0.01473
1993   40     1953    0.01124
1993   40     1952    0.00979
1993   41     1952    0.00727
1993   41     1951    0.00634
1993   42     1951    0.00488
1993   42     1950    0.00419
1993   43     1950    0.00300
1993   43     1949    0.00248
1993   44     1949    0.00162
1993   44     1948    0.00130
1993   45     1948    0.00082
1993   45     1947    0.00063
1993   46     1947    0.00035
1993   46     1946    0.00028
1993   47     1946    0.00019
1993   47     1945    0.00016
1993   48     1945    0.00015
1993   48     1944    0.00011
1993   49     1944    0.00004
1993   49     1943    0.00004
1993   50     1943    0.00008
1993   50     1942    0.00006
1993   51     1942    0.00001
1993   51     1941    0.00001
1993   52     1941    0.00002
1993   52     1940    0.00003
1993   53     1940    0.00002
1993   53     1939    0.00001
1993   54     1939    0.00001
1993   54     1938    0.00001
1993   55       .    0.00002
1994   12       .    0.00000
1994   13     1981    0.00003
1994   13     1980    0.00007
1994   14     1980    0.00023
1994   14     1979    0.00039
1994   15     1979    0.00107
1994   15     1978    0.00162
1994   16     1978    0.00319
1994   16     1977    0.00420
1994   17     1977    0.00634
1994   17     1976    0.00762
1994   18     1976    0.01074
1994   18     1975    0.01230
1994   19     1975    0.01503
1994   19     1974    0.01638
1994   20     1974    0.01889
1994   20     1973    0.02016
1994   21     1973    0.02277
1994   21     1972    0.02430
1994   22     1972    0.02802
1994   22     1971    0.03025
1994   23     1971    0.03585
1994   23     1970    0.03903
1994   24     1970    0.04654
1994   24     1969    0.05043
1994   25     1969    0.05805
1994   25     1968    0.06256
1994   26     1968    0.07343
1994   26     1967    0.07809
1994   27     1967    0.08479
1994   27     1966    0.08817
1994   28     1966    0.09420
1994   28     1965    0.09686
1994   29     1965    0.10137
1994   29     1964    0.10236
1994   30     1964    0.10191
1994   30     1963    0.10010
1994   31     1963    0.09321
1994   31     1962    0.08982
1994   32     1962    0.08292
1994   32     1961    0.07893
1994   33     1961    0.07020
1994   33     1960    0.06624
1994   34     1960    0.05896
1994   34     1959    0.05512
1994   35     1959    0.04732
1994   35     1958    0.04393
1994   36     1958    0.03798
1994   36     1957    0.03485
1994   37     1957    0.02861
1994   37     1956    0.02600
1994   38     1956    0.02143
1994   38     1955    0.01945
1994   39     1955    0.01600
1994   39     1954    0.01429
1994   40     1954    0.01108
1994   40     1953    0.00974
1994   41     1953    0.00748
1994   41     1952    0.00639
1994   42     1952    0.00443
1994   42     1951    0.00376
1994   43     1951    0.00276
1994   43     1950    0.00231
1994   44     1950    0.00155
1994   44     1949    0.00126
1994   45     1949    0.00084
1994   45     1948    0.00062
1994   46     1948    0.00028
1994   46     1947    0.00023
1994   47     1947    0.00019
1994   47     1946    0.00015
1994   48     1946    0.00008
1994   48     1945    0.00007
1994   49     1945    0.00007
1994   49     1944    0.00005
1994   50     1944    0.00002
1994   50     1943    0.00001
1994   51     1943    0.00001
1994   51     1942    0.00000
1994   52     1942    0.00000
1994   52     1941    0.00000
1994   53     1941    0.00002
1994   53     1940    0.00002
1994   54     1940    0.00001
1994   54     1939    0.00000
1994   55       .    0.00000
1995   12       .    0.00000
1995   13     1982    0.00004
1995   13     1981    0.00009
1995   14     1981    0.00025
1995   14     1980    0.00039
1995   15     1980    0.00113
1995   15     1979    0.00172
1995   16     1979    0.00310
1995   16     1978    0.00402
1995   17     1978    0.00639
1995   17     1977    0.00764
1995   18     1977    0.00975
1995   18     1976    0.01089
1995   19     1976    0.01340
1995   19     1975    0.01461
1995   20     1975    0.01685
1995   20     1974    0.01799
1995   21     1974    0.02024
1995   21     1973    0.02151
1995   22     1973    0.02439
1995   22     1972    0.02621
1995   23     1972    0.03097
1995   23     1971    0.03375
1995   24     1971    0.04058
1995   24     1970    0.04436
1995   25     1970    0.05276
1995   25     1969    0.05719
1995   26     1969    0.06623
1995   26     1968    0.07076
1995   27     1968    0.07921
1995   27     1967    0.08328
1995   28     1967    0.09052
1995   28     1966    0.09348
1995   29     1966    0.09746
1995   29     1965    0.09891
1995   30     1965    0.10062
1995   30     1964    0.09979
1995   31     1964    0.09481
1995   31     1963    0.09192
1995   32     1963    0.08505
1995   32     1962    0.08145
1995   33     1962    0.07416
1995   33     1961    0.07003
1995   34     1961    0.06115
1995   34     1960    0.05728
1995   35     1960    0.05041
1995   35     1959    0.04674
1995   36     1959    0.03938
1995   36     1958    0.03596
1995   37     1958    0.02952
1995   37     1957    0.02683
1995   38     1957    0.02231
1995   38     1956    0.01988
1995   39     1956    0.01506
1995   39     1955    0.01345
1995   40     1955    0.01116
1995   40     1954    0.00978
1995   41     1954    0.00709
1995   41     1953    0.00608
1995   42     1953    0.00444
1995   42     1952    0.00377
1995   43     1952    0.00268
1995   43     1951    0.00218
1995   44     1951    0.00134
1995   44     1950    0.00112
1995   45     1950    0.00086
1995   45     1949    0.00067
1995   46     1949    0.00034
1995   46     1948    0.00025
1995   47     1948    0.00013
1995   47     1947    0.00009
1995   48     1947    0.00005
1995   48     1946    0.00004
1995   49     1946    0.00004
1995   49     1945    0.00003
1995   50     1945    0.00001
1995   50     1944    0.00001
1995   51     1944    0.00000
1995   51     1943    0.00000
1995   52     1943    0.00001
1995   52     1942    0.00001
1995   53     1942    0.00001
1995   53     1941    0.00001
1995   54     1941    0.00001
1995   54     1940    0.00001
1995   55       .    0.00001
1996   12       .    0.00000
1996   13     1983    0.00003
1996   13     1982    0.00006
1996   14     1982    0.00023
1996   14     1981    0.00041
1996   15     1981    0.00098
1996   15     1980    0.00144
1996   16     1980    0.00300
1996   16     1979    0.00402
1996   17     1979    0.00619
1996   17     1978    0.00734
1996   18     1978    0.00946
1996   18     1977    0.01052
1996   19     1977    0.01262
1996   19     1976    0.01364
1996   20     1976    0.01569
1996   20     1975    0.01665
1996   21     1975    0.01830
1996   21     1974    0.01944
1996   22     1974    0.02270
1996   22     1973    0.02442
1996   23     1973    0.02817
1996   23     1972    0.03045
1996   24     1972    0.03603
1996   24     1971    0.03927
1996   25     1971    0.04687
1996   25     1970    0.05118
1996   26     1970    0.06116
1996   26     1969    0.06600
1996   27     1969    0.07458
1996   27     1968    0.07891
1996   28     1968    0.08698
1996   28     1967    0.09057
1996   29     1967    0.09644
1996   29     1966    0.09821
1996   30     1966    0.09892
1996   30     1965    0.09851
1996   31     1965    0.09587
1996   31     1964    0.09373
1996   32     1964    0.08793
1996   32     1963    0.08446
1996   33     1963    0.07649
1996   33     1962    0.07259
1996   34     1962    0.06502
1996   34     1961    0.06088
1996   35     1961    0.05227
1996   35     1960    0.04848
1996   36     1960    0.04171
1996   36     1959    0.03817
1996   37     1959    0.03117
1996   37     1958    0.02819
1996   38     1958    0.02302
1996   38     1957    0.02057
1996   39     1957    0.01604
1996   39     1956    0.01424
1996   40     1956    0.01127
1996   40     1955    0.00986
1996   41     1955    0.00731
1996   41     1954    0.00626
1996   42     1954    0.00453
1996   42     1953    0.00381
1996   43     1953    0.00263
1996   43     1952    0.00217
1996   44     1952    0.00143
1996   44     1951    0.00115
1996   45     1951    0.00072
1996   45     1950    0.00055
1996   46     1950    0.00030
1996   46     1949    0.00024
1996   47     1949    0.00017
1996   47     1948    0.00014
1996   48     1948    0.00008
1996   48     1947    0.00005
1996   49     1947    0.00003
1996   49     1946    0.00002
1996   50     1946    0.00000
1996   50     1945    0.00000
1996   51     1945    0.00002
1996   51     1944    0.00001
1996   52     1944    0.00000
1996   52     1943    0.00000
1996   53     1943    0.00000
1996   53     1942    0.00000
1996   54     1942    0.00000
1996   54     1941    0.00000
1996   55       .    0.00000
1997   12       .    0.00000
1997   13     1984    0.00001
1997   13     1983    0.00006
1997   14     1983    0.00022
1997   14     1982    0.00035
1997   15     1982    0.00106
1997   15     1981    0.00161
1997   16     1981    0.00298
1997   16     1980    0.00388
1997   17     1980    0.00638
1997   17     1979    0.00770
1997   18     1979    0.00993
1997   18     1978    0.01106
1997   19     1978    0.01333
1997   19     1977    0.01434
1997   20     1977    0.01602
1997   20     1976    0.01687
1997   21     1976    0.01862
1997   21     1975    0.01948
1997   22     1975    0.02101
1997   22     1974    0.02231
1997   23     1974    0.02661
1997   23     1973    0.02885
1997   24     1973    0.03367
1997   24     1972    0.03656
1997   25     1972    0.04341
1997   25     1971    0.04731
1997   26     1971    0.05642
1997   26     1970    0.06103
1997   27     1970    0.06986
1997   27     1969    0.07444
1997   28     1969    0.08337
1997   28     1968    0.08759
1997   29     1968    0.09503
1997   29     1967    0.09786
1997   30     1967    0.10138
1997   30     1966    0.10145
1997   31     1966    0.09783
1997   31     1965    0.09557
1997   32     1965    0.08969
1997   32     1964    0.08677
1997   33     1964    0.08097
1997   33     1963    0.07742
1997   34     1963    0.06950
1997   34     1962    0.06537
1997   35     1962    0.05692
1997   35     1961    0.05279
1997   36     1961    0.04488
1997   36     1960    0.04105
1997   37     1960    0.03381
1997   37     1959    0.03045
1997   38     1959    0.02414
1997   38     1958    0.02173
1997   39     1958    0.01789
1997   39     1957    0.01593
1997   40     1957    0.01227
1997   40     1956    0.01063
1997   41     1956    0.00776
1997   41     1955    0.00661
1997   42     1955    0.00471
1997   42     1954    0.00395
1997   43     1954    0.00276
1997   43     1953    0.00224
1997   44     1953    0.00138
1997   44     1952    0.00113
1997   45     1952    0.00079
1997   45     1951    0.00062
1997   46     1951    0.00033
1997   46     1950    0.00025
1997   47     1950    0.00014
1997   47     1949    0.00010
1997   48     1949    0.00006
1997   48     1948    0.00005
1997   49     1948    0.00005
1997   49     1947    0.00003
1997   50     1947    0.00000
1997   50     1946    0.00000
1997   51     1946    0.00000
1997   51     1945    0.00000
1997   52     1945    0.00001
1997   52     1944    0.00001
1997   53     1944    0.00000
1997   53     1943    0.00000
1997   54     1943    0.00001
1997   54     1942    0.00001
1997   55       .    0.00001
1998   12       .    0.00000
1998   13     1985    0.00002
1998   13     1984    0.00011
1998   14     1984    0.00028
1998   14     1983    0.00040
1998   15     1983    0.00111
1998   15     1982    0.00164
1998   16     1982    0.00303
1998   16     1981    0.00393
1998   17     1981    0.00621
1998   17     1980    0.00747
1998   18     1980    0.01004
1998   18     1979    0.01130
1998   19     1979    0.01353
1998   19     1978    0.01445
1998   20     1978    0.01567
1998   20     1977    0.01627
1998   21     1977    0.01741
1998   21     1976    0.01819
1998   22     1976    0.02040
1998   22     1975    0.02170
1998   23     1975    0.02500
1998   23     1974    0.02692
1998   24     1974    0.03154
1998   24     1973    0.03421
1998   25     1973    0.04051
1998   25     1972    0.04394
1998   26     1972    0.05120
1998   26     1971    0.05538
1998   27     1971    0.06507
1998   27     1970    0.06974
1998   28     1970    0.07810
1998   28     1969    0.08225
1998   29     1969    0.09003
1998   29     1968    0.09299
1998   30     1968    0.09656
1998   30     1967    0.09712
1998   31     1967    0.09522
1998   31     1966    0.09384
1998   32     1966    0.08985
1998   32     1965    0.08752
1998   33     1965    0.08212
1998   33     1964    0.07920
1998   34     1964    0.07325
1998   34     1963    0.06904
1998   35     1963    0.05891
1998   35     1962    0.05468
1998   36     1962    0.04733
1998   36     1961    0.04332
1998   37     1961    0.03526
1998   37     1960    0.03191
1998   38     1960    0.02606
1998   38     1959    0.02343
1998   39     1959    0.01875
1998   39     1958    0.01651
1998   40     1958    0.01245
1998   40     1957    0.01076
1998   41     1957    0.00788
1998   41     1956    0.00677
1998   42     1956    0.00503
1998   42     1955    0.00417
1998   43     1955    0.00266
1998   43     1954    0.00217
1998   44     1954    0.00147
1998   44     1953    0.00116
1998   45     1953    0.00066
1998   45     1952    0.00053
1998   46     1952    0.00035
1998   46     1951    0.00028
1998   47     1951    0.00017
1998   47     1950    0.00013
1998   48     1950    0.00008
1998   48     1949    0.00006
1998   49     1949    0.00003
1998   49     1948    0.00002
1998   50     1948    0.00001
1998   50     1947    0.00001
1998   51     1947    0.00000
1998   51     1946    0.00000
1998   52     1946    0.00002
1998   52     1945    0.00001
1998   53     1945    0.00000
1998   53     1944    0.00000
1998   54     1944    0.00001
1998   54     1943    0.00000
1998   55       .    0.00000
1999   12       .    0.00002
1999   13     1986    0.00005
1999   13     1985    0.00007
1999   14     1985    0.00022
1999   14     1984    0.00038
1999   15     1984    0.00124
1999   15     1983    0.00197
1999   16     1983    0.00335
1999   16     1982    0.00426
1999   17     1982    0.00672
1999   17     1981    0.00807
1999   18     1981    0.01083
1999   18     1980    0.01221
1999   19     1980    0.01479
1999   19     1979    0.01580
1999   20     1979    0.01694
1999   20     1978    0.01755
1999   21     1978    0.01889
1999   21     1977    0.01962
1999   22     1977    0.02130
1999   22     1976    0.02234
1999   23     1976    0.02502
1999   23     1975    0.02666
1999   24     1975    0.03081
1999   24     1974    0.03330
1999   25     1974    0.03954
1999   25     1973    0.04293
1999   26     1973    0.05028
1999   26     1972    0.05429
1999   27     1972    0.06271
1999   27     1971    0.06723
1999   28     1971    0.07664
1999   28     1970    0.08124
1999   29     1970    0.08978
1999   29     1969    0.09335
1999   30     1969    0.09854
1999   30     1968    0.09979
1999   31     1968    0.09898
1999   31     1967    0.09793
1999   32     1967    0.09417
1999   32     1966    0.09180
1999   33     1966    0.08603
1999   33     1965    0.08282
1999   34     1965    0.07581
1999   34     1964    0.07210
1999   35     1964    0.06450
1999   35     1963    0.06017
1999   36     1963    0.05097
1999   36     1962    0.04670
1999   37     1962    0.03871
1999   37     1961    0.03509
1999   38     1961    0.02849
1999   38     1960    0.02570
1999   39     1960    0.02095
1999   39     1959    0.01847
1999   40     1959    0.01374
1999   40     1958    0.01192
1999   41     1958    0.00900
1999   41     1957    0.00764
1999   42     1957    0.00523
1999   42     1956    0.00443
1999   43     1956    0.00326
1999   43     1955    0.00264
1999   44     1955    0.00161
1999   44     1954    0.00127
1999   45     1954    0.00080
1999   45     1953    0.00062
1999   46     1953    0.00033
1999   46     1952    0.00027
1999   47     1952    0.00022
1999   47     1951    0.00019
1999   48     1951    0.00014
1999   48     1950    0.00011
1999   49     1950    0.00007
1999   49     1949    0.00005
1999   50     1949    0.00003
1999   50     1948    0.00002
1999   51     1948    0.00001
1999   51     1947    0.00001
1999   52     1947    0.00000
1999   52     1946    0.00000
1999   53     1946    0.00003
1999   53     1945    0.00001
1999   54     1945    0.00000
1999   54     1944    0.00000
1999   55       .    0.00000
2000   12       .    0.00000
2000   13     1987    0.00002
2000   13     1986    0.00014
2000   14     1986    0.00032
2000   14     1985    0.00044
2000   15     1985    0.00139
2000   15     1984    0.00212
2000   16     1984    0.00376
2000   16     1983    0.00478
2000   17     1983    0.00706
2000   17     1982    0.00834
2000   18     1982    0.01118
2000   18     1981    0.01261
2000   19     1981    0.01550
2000   19     1980    0.01672
2000   20     1980    0.01833
2000   20     1979    0.01911
2000   21     1979    0.02057
2000   21     1978    0.02137
2000   22     1978    0.02328
2000   22     1977    0.02421
2000   23     1977    0.02595
2000   23     1976    0.02727
2000   24     1976    0.03103
2000   24     1975    0.03332
2000   25     1975    0.03923
2000   25     1974    0.04250
2000   26     1974    0.04978
2000   26     1973    0.05390
2000   27     1973    0.06327
2000   27     1972    0.06801
2000   28     1972    0.07710
2000   28     1971    0.08184
2000   29     1971    0.09150
2000   29     1970    0.09526
2000   30     1970    0.09980
2000   30     1969    0.10124
2000   31     1969    0.10167
2000   31     1968    0.10127
2000   32     1968    0.09898
2000   32     1967    0.09695
2000   33     1967    0.09113
2000   33     1966    0.08792
2000   34     1966    0.08094
2000   34     1965    0.07689
2000   35     1965    0.06795
2000   35     1964    0.06369
2000   36     1964    0.05558
2000   36     1963    0.05110
2000   37     1963    0.04191
2000   37     1962    0.03792
2000   38     1962    0.03077
2000   38     1961    0.02765
2000   39     1961    0.02222
2000   39     1960    0.01967
2000   40     1960    0.01515
2000   40     1959    0.01298
2000   41     1959    0.00910
2000   41     1958    0.00771
2000   42     1958    0.00556
2000   42     1957    0.00468
2000   43     1957    0.00325
2000   43     1956    0.00268
2000   44     1956    0.00177
2000   44     1955    0.00143
2000   45     1955    0.00094
2000   45     1954    0.00074
2000   46     1954    0.00043
2000   46     1953    0.00034
2000   47     1953    0.00023
2000   47     1952    0.00018
2000   48     1952    0.00008
2000   48     1951    0.00007
2000   49     1951    0.00008
2000   49     1950    0.00006
2000   50     1950    0.00002
2000   50     1949    0.00002
2000   51     1949    0.00002
2000   51     1948    0.00002
2000   52     1948    0.00001
2000   52     1947    0.00001
2000   53     1947    0.00001
2000   53     1946    0.00001
2000   54     1946    0.00001
2000   54     1945    0.00001
2000   55       .    0.00001
2001   12       .    0.00002
2001   13     1988    0.00004
2001   13     1987    0.00005
2001   14     1987    0.00030
2001   14     1986    0.00061
2001   15     1986    0.00154
2001   15     1985    0.00227
2001   16     1985    0.00409
2001   16     1984    0.00521
2001   17     1984    0.00779
2001   17     1983    0.00926
2001   18     1983    0.01266
2001   18     1982    0.01428
2001   19     1982    0.01698
2001   19     1981    0.01818
2001   20     1981    0.02010
2001   20     1980    0.02094
2001   21     1980    0.02235
2001   21     1979    0.02308
2001   22     1979    0.02468
2001   22     1978    0.02556
2001   23     1978    0.02750
2001   23     1977    0.02878
2001   24     1977    0.03207
2001   24     1976    0.03414
2001   25     1976    0.03958
2001   25     1975    0.04250
2001   26     1975    0.04872
2001   26     1974    0.05243
2001   27     1974    0.06141
2001   27     1973    0.06594
2001   28     1973    0.07485
2001   28     1972    0.07938
2001   29     1972    0.08806
2001   29     1971    0.09199
2001   30     1971    0.09864
2001   30     1970    0.10066
2001   31     1970    0.10133
2001   31     1969    0.10112
2001   32     1969    0.09903
2001   32     1968    0.09747
2001   33     1968    0.09332
2001   33     1967    0.09040
2001   34     1967    0.08296
2001   34     1966    0.07934
2001   35     1966    0.07227
2001   35     1965    0.06784
2001   36     1965    0.05804
2001   36     1964    0.05339
2001   37     1964    0.04446
2001   37     1963    0.04040
2001   38     1963    0.03298
2001   38     1962    0.02958
2001   39     1962    0.02343
2001   39     1961    0.02074
2001   40     1961    0.01608
2001   40     1960    0.01397
2001   41     1960    0.01027
2001   41     1959    0.00872
2001   42     1959    0.00618
2001   42     1958    0.00514
2001   43     1958    0.00349
2001   43     1957    0.00287
2001   44     1957    0.00193
2001   44     1956    0.00156
2001   45     1956    0.00100
2001   45     1955    0.00079
2001   46     1955    0.00049
2001   46     1954    0.00038
2001   47     1954    0.00023
2001   47     1953    0.00019
2001   48     1953    0.00011
2001   48     1952    0.00010
2001   49     1952    0.00012
2001   49     1951    0.00010
2001   50     1951    0.00006
2001   50     1950    0.00004
2001   51     1950    0.00002
2001   51     1949    0.00002
2001   52     1949    0.00001
2001   52     1948    0.00001
2001   53     1948    0.00001
2001   53     1947    0.00001
2001   54     1947    0.00003
2001   54     1946    0.00001
2001   55       .    0.00000
2002   12       .    0.00000
2002   13     1989    0.00007
2002   13     1988    0.00013
2002   14     1988    0.00036
2002   14     1987    0.00056
2002   15     1987    0.00148
2002   15     1986    0.00222
2002   16     1986    0.00440
2002   16     1985    0.00574
2002   17     1985    0.00815
2002   17     1984    0.00952
2002   18     1984    0.01269
2002   18     1983    0.01428
2002   19     1983    0.01748
2002   19     1982    0.01893
2002   20     1982    0.02143
2002   20     1981    0.02240
2002   21     1981    0.02348
2002   21     1980    0.02428
2002   22     1980    0.02668
2002   22     1979    0.02768
2002   23     1979    0.02921
2002   23     1978    0.03035
2002   24     1978    0.03346
2002   24     1977    0.03536
2002   25     1977    0.04026
2002   25     1976    0.04288
2002   26     1976    0.04844
2002   26     1975    0.05181
2002   27     1975    0.06004
2002   27     1974    0.06443
2002   28     1974    0.07402
2002   28     1973    0.07852
2002   29     1973    0.08620
2002   29     1972    0.09009
2002   30     1972    0.09761
2002   30     1971    0.10001
2002   31     1971    0.10129
2002   31     1970    0.10166
2002   32     1970    0.10142
2002   32     1969    0.09998
2002   33     1969    0.09447
2002   33     1968    0.09161
2002   34     1968    0.08536
2002   34     1967    0.08185
2002   35     1967    0.07447
2002   35     1966    0.06997
2002   36     1966    0.06000
2002   36     1965    0.05534
2002   37     1965    0.04650
2002   37     1964    0.04249
2002   38     1964    0.03518
2002   38     1963    0.03161
2002   39     1963    0.02487
2002   39     1962    0.02201
2002   40     1962    0.01714
2002   40     1961    0.01486
2002   41     1961    0.01076
2002   41     1960    0.00926
2002   42     1960    0.00701
2002   42     1959    0.00572
2002   43     1959    0.00341
2002   43     1958    0.00280
2002   44     1958    0.00204
2002   44     1957    0.00169
2002   45     1957    0.00114
2002   45     1956    0.00087
2002   46     1956    0.00044
2002   46     1955    0.00035
2002   47     1955    0.00024
2002   47     1954    0.00021
2002   48     1954    0.00019
2002   48     1953    0.00015
2002   49     1953    0.00009
2002   49     1952    0.00007
2002   50     1952    0.00007
